Performance(MegaMultiply-Sums per Second)72378956.782750
Index,Sum
1572,-47260.628906
1573,-34213.566406
1574,351808.156250
1575,12064.627930
1576,329414.250000
1577,317343.968750
1578,69680.171875
1579,175927.359375
1580,-236047.796875
1581,-273397.000000
1582,-31690.593750
1583,-35324.644531
1584,320793.156250
1585,63170.394531
1586,58394.609375
1587,115127.882812
1588,352569.312500
1589,315919.187500
1590,-78853.507812
1591,95469.281250
1592,297987.000000
1593,-21593.523438
1594,-157257.218750
1595,-129399.359375
1596,129592.914062
1597,300056.937500
1598,266506.593750
1599,-221408.343750
1600,13177.904297
1601,-199656.062500
1602,47242.851562
1603,-141969.875000
1604,-253759.453125
1605,9747.635742
1606,282942.093750
1607,99575.164062
1608,278460.531250
1609,280352.687500
1610,-186996.921875
1611,47005.363281
1612,28748.669922
1613,-337255.406250
1614,94524.210938
1615,-135634.968750
1616,-276076.125000
1617,98966.328125
1618,-130457.062500
1619,-229272.546875
1620,158973.250000
1621,-280777.718750
1622,-211738.687500
1623,-37309.195312
1624,62052.445312
1625,-3310.768555
1626,223016.843750
1627,-325617.875000
1628,-318639.875000
1629,-375208.281250
1630,-261933.953125
1631,43554.015625
1632,242788.375000
1633,-291493.406250
1634,-102377.937500
1635,187651.093750
1636,-222823.046875
1637,107899.070312
1638,-342279.687500
1639,-304824.531250
1640,-203066.546875
1641,121202.164062
1642,-85712.984375
1643,189668.546875
1644,81066.859375
1645,29146.544922
1646,-338544.343750
1647,-371210.218750
1648,144449.156250
1649,-402791.937500
1650,-277799.125000
1651,39351.839844
1652,41489.605469
1653,-145519.484375
1654,-36298.226562
1655,175022.265625
1656,62632.414062
1657,50571.250000
1658,230587.078125
1659,244840.406250
1660,-383416.843750
1661,-24923.167969
1662,-67761.117188
1663,7661.227051
1664,-307932.875000
1665,-171021.843750
1666,169929.453125
1667,-39421.746094
1668,-83761.609375
1669,207552.937500
1670,-220987.875000
1671,-241809.812500
1672,-143398.406250
1673,45438.371094
1674,-191590.578125
1675,230798.640625
1676,40327.843750
1677,-48217.164062
1678,205303.484375
1679,118654.546875
1680,181659.515625
1681,23115.109375
1682,-6210.620117
1683,-202924.484375
1684,-333045.625000
1685,-194541.109375
1686,278827.843750
1687,243926.781250
1688,-192430.453125
1689,109969.789062
1690,-185413.968750
1691,-295199.343750
1692,-138145.265625
1693,-290834.687500
1694,285221.125000
1695,-327924.625000
1696,16530.291016
1697,95336.843750
1698,-252003.140625
1699,-182627.781250
1700,-329249.156250
1701,-161138.781250
1702,272819.656250
1703,227746.921875
1704,-302674.718750
1705,-140233.375000
1706,-61336.914062
1707,18982.726562
1708,263252.812500
1709,230993.500000
1710,278602.468750
1711,-141449.890625
1712,-28253.847656
1713,-306617.562500
1714,-41622.375000
1715,125416.445312
1716,301837.218750
1717,221923.359375
1718,133750.765625
1719,-161601.421875
1720,321607.218750
1721,-157593.156250
1722,-184560.890625
1723,361372.406250
1724,-93337.218750
1725,-23500.773438
1726,-190855.109375
1727,8362.062500
1728,-113091.210938
1729,36552.582031
1730,364781.343750
1731,-17409.701172
1732,85263.710938
1733,121424.257812
1734,-233733.546875
1735,-31431.906250
1736,217619.953125
1737,323533.906250
1738,296019.406250
1739,387553.375000
1740,116976.726562
1741,-89167.195312
1742,42046.335938
1743,255167.578125
1744,-10985.141602
1745,8276.630859
1746,-84534.156250
1747,-225590.796875
1748,206591.203125
1749,63130.246094
1750,-65155.066406
1751,327178.781250
1752,324713.843750
1753,-183319.703125
1754,133110.234375
1755,246496.281250
1756,278741.781250
1757,379308.656250
1758,405585.656250
1759,285480.375000
1760,253228.875000
1761,151308.078125
1762,156549.125000
1763,375421.312500
1764,-47698.500000
1765,-120022.171875
1766,-242322.859375
1767,176113.968750
1768,-4650.091309
1769,-118799.289062
1770,-49336.925781
1771,-124635.812500
1772,-87022.726562
1773,359981.656250
1774,-52366.734375
1775,-169187.359375
1776,375701.281250
1777,-23958.853516
1778,-152440.093750
1779,-159511.093750
1780,-5305.294434
1781,29033.519531
1782,-210372.734375
1783,128626.554688
1784,251498.875000
1785,338043.781250
1786,285594.593750
1787,348752.687500
1788,-142141.453125
1789,181748.656250
1790,-150263.796875
1791,167527.859375
1792,-197606.078125
1793,-13123.007812
1794,276517.312500
1795,-14680.658203
1796,-269350.343750
1797,286029.468750
1798,217719.875000
1799,-225136.437500
1800,-77114.281250
1801,13724.673828
1802,283953.312500
1803,-43123.984375
1804,-263556.250000
1805,85270.281250
1806,236196.859375
1807,60618.371094
1808,328459.531250
1809,-310441.312500
1810,41868.167969
1811,-186694.031250
1812,-28728.310547
1813,-210392.265625
1814,146154.125000
1815,34498.117188
1816,193946.671875
1817,60576.378906
1818,245088.203125
1819,93516.367188
1820,-118797.085938
1821,-318683.468750
1822,153491.968750
1823,-282129.656250
1824,212580.171875
1825,175529.390625
1826,246830.984375
1827,113294.789062
1828,286551.062500
1829,261363.640625
1830,177482.234375
1831,64205.023438
1832,217.863815
1833,-72224.015625
1834,-222489.421875
1835,-57327.867188
1836,21891.117188
1837,-130634.625000
1838,184415.296875
1839,185559.203125
1840,84839.257812
1841,255197.234375
1842,-67250.296875
1843,182147.765625
1844,183508.781250
1845,124606.304688
1846,-141282.812500
1847,-154467.718750
1848,-8379.086914
1849,56108.007812
1850,-339001.906250
1851,-92228.351562
1852,-18399.750000
1853,217540.312500
1854,-222419.734375
1855,-15704.669922
1856,-368892.000000
1857,-316561.531250
1858,-15122.643555
1859,-183321.531250
1860,86753.273438
1861,-265876.593750
1862,-346893.281250
1863,66340.000000
1864,-98564.515625
1865,-146169.625000
1866,-101922.500000
1867,133423.421875
1868,-412560.062500
1869,237292.000000
1870,22935.824219
1871,-213250.671875
1872,232051.953125
1873,-153786.765625
1874,-86217.015625
1875,-126593.937500
1876,-294255.687500
1877,115232.335938
1878,149194.859375
1879,-319391.125000
1880,-183994.750000
1881,-287927.750000
1882,-206800.375000
1883,-57864.148438
1884,88291.843750
1885,122269.335938
1886,162073.875000
1887,-294320.906250
1888,-267546.750000
1889,-215194.062500
1890,-289168.437500
1891,-235798.281250
1892,102114.460938
1893,263659.125000
1894,248226.359375
1895,-279584.093750
1896,236082.859375
1897,-359755.375000
1898,-212339.656250
1899,-235439.296875
1900,150168.187500
1901,11217.193359
1902,-316168.687500
1903,40546.207031
1904,-370663.125000
1905,180005.796875
1906,-36366.832031
1907,-17735.179688
1908,-199599.515625
1909,-170718.468750
1910,-233173.437500
1911,32566.708984
1912,88743.906250
1913,-33927.457031
1914,245248.671875
1915,-123272.460938
1916,-203208.296875
1917,29325.769531
1918,300187.375000
1919,-108214.414062
1920,-107432.250000
1921,27077.761719
1922,-143829.203125
1923,206080.203125
1924,48202.398438
1925,-275807.437500
1926,-16872.066406
1927,-73636.125000
1928,-17600.214844
1929,70019.093750
1930,142410.984375
1931,332671.031250
1932,-219446.187500
1933,251936.703125
1934,-19801.066406
1935,-212411.937500
1936,118357.820312
1937,-17599.478516
1938,-256244.078125
1939,-55211.484375
1940,113243.625000
1941,204703.328125
1942,-188578.937500
1943,232437.687500
1944,220415.390625
1945,160759.515625
1946,243964.703125
1947,375186.500000
1948,255304.453125
1949,135344.234375
1950,213600.000000
1951,-201311.921875
1952,369373.250000
1953,298337.843750
1954,-83564.601562
1955,-202879.687500
1956,42442.312500
1957,207998.750000
1958,364329.875000
1959,-105875.906250
1960,267548.593750
1961,240387.093750
1962,-10612.180664
1963,361583.375000
1964,106105.343750
1965,363078.687500
1966,79962.726562
1967,120061.515625
1968,-186985.375000
1969,265039.593750
1970,-147549.015625
1971,192823.078125
1972,-100903.398438
1973,-76634.601562
1974,343674.500000
1975,12109.381836
1976,-77301.609375
1977,-114767.132812
1978,-33649.988281
1979,-194698.468750
1980,318611.718750
1981,356847.656250
1982,212622.171875
1983,411878.968750
1984,-102673.875000
1985,94928.289062
1986,305103.781250
1987,67888.437500
1988,-160682.718750
1989,228791.296875
1990,21433.693359
1991,-149948.390625
1992,48946.789062
1993,290215.218750
1994,41789.847656
1995,33239.167969
1996,-128882.156250
1997,100301.304688
1998,178876.937500
1999,-159980.390625
2000,-126630.296875
2001,381406.343750
2002,-79933.382812
2003,144939.390625
2004,90206.937500
2005,-26082.031250
2006,-173751.750000
2007,107270.664062
2008,-63497.773438
2009,-260097.281250
2010,-44623.207031
2011,172354.468750
2012,-137527.890625
2013,283216.218750
2014,359678.187500
2015,-276855.875000
2016,56960.343750
2017,1792.826782
2018,-119513.453125
2019,329482.000000
2020,253374.640625
2021,8734.010742
2022,-141298.328125
2023,-295211.843750
2024,-89267.468750
2025,50771.796875
2026,48395.886719
2027,-117851.835938
2028,105649.132812
2029,235901.406250
2030,125181.695312
2031,177719.578125
2032,-185475.296875
2033,125906.898438
2034,-19160.638672
2035,306365.781250
2036,38152.968750
2037,-231848.968750
2038,-281127.093750
2039,-351823.625000
2040,52446.890625
2041,95873.726562
2042,-127963.906250
2043,-79277.570312
2044,-170730.437500
2045,-83290.062500
2046,-306533.562500
2047,123310.789062
2048,279294.812500
2049,275809.593750
2050,-149435.625000
2051,272157.843750
2052,-180340.984375
2053,76863.171875
2054,-70538.250000
2055,-226621.515625
2056,183957.937500
2057,-295701.062500
2058,177895.843750
2059,202565.765625
2060,-376767.562500
2061,-48635.390625
2062,185693.281250
2063,10050.687500
2064,-403808.218750
2065,-385396.500000
2066,-250538.953125
2067,200729.703125
2068,94153.335938
2069,-299830.750000
2070,-112462.703125
2071,93983.671875
2072,-165946.093750
2073,-301661.468750
2074,-329677.437500
2075,-194310.312500
2076,169020.890625
2077,-404989.187500
2078,-331968.562500
2079,-292465.906250
2080,-328005.906250
2081,-400903.218750
2082,-217494.656250
2083,-68817.867188
2084,77969.367188
2085,52604.503906
2086,-95242.515625
2087,67881.031250
2088,186584.187500
2089,-176169.359375
2090,228907.000000
2091,-391887.687500
2092,192968.656250
2093,79457.093750
2094,-327529.656250
2095,-85319.625000
2096,94402.148438
2097,-18965.265625
2098,-50062.257812
2099,-272449.625000
2100,-320769.062500
2101,-118724.554688
2102,-167312.359375
2103,-47452.488281
2104,-330347.812500
2105,203954.750000
2106,-348011.437500
2107,-385126.093750
2108,-174454.093750
2109,-33570.753906
2110,36699.117188
2111,137177.312500
2112,243239.906250
2113,182268.296875
2114,181395.750000
2115,-362837.468750
2116,178380.421875
2117,-145535.812500
2118,-232463.218750
2119,185190.640625
2120,250393.078125
2121,-87191.257812
2122,285902.343750
2123,-336661.218750
2124,-98976.406250
2125,-240963.312500
2126,92047.703125
2127,56815.425781
2128,-147810.265625
2129,-51879.078125
2130,266378.843750
2131,260831.937500
2132,-290091.562500
2133,-7947.218750
2134,11398.601562
2135,-24909.013672
2136,-267148.593750
2137,291156.187500
2138,-267678.062500
2139,36630.839844
2140,4774.295898
2141,-46519.683594
2142,125893.023438
2143,119752.960938
2144,-285791.593750
2145,-44882.621094
2146,-103526.273438
2147,-20845.664062
2148,291648.093750
2149,273415.312500
2150,-215950.968750
2151,20748.232422
2152,242428.921875
2153,-258541.093750
2154,71861.976562
2155,190551.093750
2156,-236223.171875
2157,366653.000000
2158,-24378.951172
2159,260337.843750
2160,335230.375000
2161,-107383.187500
2162,-23354.072266
2163,298746.812500
2164,125021.718750
2165,-3769.307861
2166,-170078.421875
2167,-154295.890625
2168,361198.000000
2169,231671.093750
2170,65616.125000
2171,74056.976562
2172,227752.093750
2173,139564.921875
2174,306413.312500
2175,-81257.195312
2176,6412.902344
2177,-242831.265625
2178,1112.825073
2179,-103919.625000
2180,123415.367188
2181,-200312.687500
2182,-151167.906250
2183,-222771.343750
2184,373935.531250
2185,99002.742188
2186,280832.687500
2187,51340.628906
2188,-204505.062500
2189,333798.562500
2190,102476.156250
2191,-14543.189453
2192,19471.386719
2193,-159778.140625
2194,3822.201904
2195,-93168.796875
2196,-113411.476562
2197,249609.390625
2198,354555.875000
2199,290812.312500
2200,291982.250000
2201,-39523.761719
2202,-104600.101562
2203,387393.750000
2204,315516.937500
2205,65443.015625
2206,-137982.875000
2207,163577.703125
2208,112995.710938
2209,97264.859375
2210,-45657.476562
2211,-39133.109375
2212,-207625.593750
2213,-72269.742188
2214,197927.203125
2215,13062.858398
2216,-98511.117188
2217,94574.765625
2218,-40950.148438
2219,-234348.531250
2220,361407.468750
2221,-256945.281250
2222,342798.718750
2223,342072.093750
2224,-272124.343750
2225,158129.984375
2226,367332.593750
2227,182583.890625
2228,262576.187500
2229,63967.472656
2230,-268965.187500
2231,-272273.843750
2232,-25383.197266
2233,-233014.859375
2234,107375.203125
2235,35668.496094
2236,-136710.890625
2237,-283780.656250
2238,-130813.312500
2239,-118438.804688
2240,56018.468750
2241,-72016.382812
2242,297511.625000
2243,-171683.343750
2244,-208736.531250
2245,-129509.593750
2246,173098.468750
2247,-314870.000000
2248,-233398.046875
2249,-96017.109375
2250,-125715.867188
2251,204938.375000
2252,202353.640625
2253,-292588.968750
2254,281022.843750
2255,256309.078125
2256,4470.187500
2257,283542.062500
2258,68285.296875
2259,-11503.715820
2260,264225.531250
2261,-137102.078125
2262,-265436.906250
2263,262176.656250
2264,186624.031250
2265,-267242.218750
2266,21468.074219
2267,-202687.109375
2268,126898.312500
2269,48709.574219
2270,-288542.718750
2271,-203054.781250
2272,236536.953125
2273,-154451.765625
2274,-115279.468750
2275,188637.531250
2276,-335412.000000
2277,-119729.929688
2278,119277.070312
2279,93884.343750
2280,-36232.093750
2281,85033.703125
2282,-135689.281250
2283,28489.876953
2284,-199620.765625
2285,-240160.703125
2286,-157812.046875
2287,-393698.687500
2288,-212097.171875
2289,50526.941406
2290,-146668.921875
2291,-179320.437500
2292,-27588.013672
2293,-272281.781250
2294,-68524.210938
2295,-203413.578125
2296,127607.976562
2297,197780.953125
2298,-55545.492188
2299,95475.335938
2300,77362.835938
2301,-225609.687500
2302,-105113.250000
2303,-357866.406250
2304,88821.421875
2305,133854.125000
2306,-32806.144531
2307,73752.101562
2308,-68566.210938
2309,-123588.570312
2310,32436.949219
2311,219962.546875
2312,164403.250000
2313,191156.343750
2314,14666.466797
2315,177775.609375
2316,-76528.007812
2317,-272207.312500
2318,-43931.023438
2319,-45981.511719
2320,-355268.125000
2321,224666.750000
2322,106538.328125
2323,-94884.312500
2324,-302642.625000
2325,77906.656250
2326,141944.609375
2327,-277638.156250
2328,-74355.039062
2329,-106545.625000
2330,-201310.140625
2331,-304539.812500
2332,-349111.281250
2333,-168802.484375
2334,-266005.531250
2335,103422.789062
2336,-14496.741211
2337,98146.593750
2338,40585.398438
2339,131272.359375
2340,107155.914062
2341,82982.359375
2342,221686.703125
2343,23833.353516
2344,309808.468750
2345,36757.441406
2346,147002.671875
2347,-164220.265625
2348,288889.312500
2349,-287460.281250
2350,-190292.546875
2351,-203406.156250
2352,-280461.812500
2353,-147259.031250
2354,128681.773438
2355,7321.419434
2356,84486.203125
2357,256608.312500
2358,-192717.031250
2359,-202852.859375
2360,-14392.291992
2361,-270429.375000
2362,-152311.093750
2363,270616.062500
2364,316855.875000
2365,178456.218750
2366,293061.906250
2367,203980.921875
2368,-120930.476562
2369,-79140.468750
2370,-80614.679688
2371,-59338.902344
2372,-35974.683594
2373,310624.625000
2374,-52099.605469
2375,362632.031250
2376,-37927.515625
2377,376958.437500
2378,237887.484375
2379,-147121.250000
2380,250804.765625
2381,105398.640625
2382,235542.265625
2383,-51203.257812
2384,-142207.203125
2385,307194.843750
2386,211784.843750
2387,186906.890625
2388,70690.531250
2389,-108792.789062
2390,-16586.308594
2391,50363.378906
2392,349686.437500
2393,348922.593750
2394,-81781.171875
2395,-150331.046875
2396,-10531.855469
2397,337587.187500
2398,229613.718750
2399,-145848.125000
2400,102517.179688
2401,102721.718750
2402,369031.031250
2403,123284.281250
2404,219576.734375
2405,18786.550781
2406,91480.054688
2407,-181952.625000
