Performance(MegaMultiply-Sums per Second)1825.837781Index,Sum
28712,10480.183594
28713,98154.343750
28714,56636.328125
28715,133500.515625
28716,-91202.453125
28717,79549.273438
28718,-271111.343750
28719,-99340.750000
28720,160414.140625
28721,372118.593750
28722,482388.562500
28723,-110602.453125
28724,-670593.125000
28725,-4646.109375
28726,32598.960938
28727,23653.826172
28728,229696.343750
28729,315880.843750
28730,31877.277344
28731,-239596.531250
28732,-417569.781250
28733,293135.500000
28734,168510.468750
28735,-145491.562500
28736,-387000.125000
28737,-109386.328125
28738,-209951.703125
28739,-594423.125000
28740,-126801.726562
28741,-517074.812500
28742,-447752.843750
28743,-191897.421875
28744,-76476.812500
28745,227577.406250
28746,-9565.763672
28747,104612.156250
28748,-72414.953125
28749,-69034.921875
28750,68452.976562
28751,-130991.367188
28752,-317684.906250
28753,25873.062500
28754,22732.556641
28755,-51923.699219
28756,21595.097656
28757,-168756.859375
28758,78594.132812
28759,-129874.234375
28760,-417596.812500
28761,-171559.359375
28762,-313079.593750
28763,-8311.013672
28764,-322688.031250
28765,28873.859375
28766,-268322.687500
28767,-150755.750000
28768,-90231.164062
28769,-305714.125000
28770,-16500.000000
28771,-38169.953125
28772,206497.093750
28773,-260922.281250
28774,281894.593750
28775,-312865.875000
28776,478465.156250
28777,184061.781250
28778,-331032.312500
28779,-22002.832031
28780,260073.921875
28781,-486055.812500
28782,206738.875000
28783,146094.265625
28784,-4675.379883
28785,154202.218750
28786,-26275.320312
28787,181494.250000
28788,294598.125000
28789,292846.031250
28790,374356.218750
28791,-160498.078125
28792,61565.507812
28793,214880.125000
28794,-72369.070312
28795,-219328.250000
28796,-36.517578
28797,-294953.375000
28798,102379.750000
28799,260285.968750
28800,426905.093750
28801,584484.750000
28802,-271473.000000
28803,585144.562500
28804,284532.375000
28805,-247994.906250
28806,-107693.015625
28807,69064.265625
28808,-171308.328125
28809,-40742.953125
28810,-25704.259766
28811,209074.781250
28812,-62099.843750
28813,-240132.468750
28814,27208.468750
28815,123046.906250
28816,-199618.875000
28817,-99165.625000
28818,-221776.328125
28819,217951.171875
28820,317921.343750
28821,117209.781250
28822,-66202.968750
28823,-148834.281250
28824,125345.351562
28825,-136072.531250
28826,33139.316406
28827,-71175.585938
28828,606920.500000
28829,-76151.031250
28830,120046.210938
28831,141922.984375
28832,-517302.187500
28833,-530227.687500
28834,114225.710938
28835,-57885.156250
28836,637256.312500
28837,-67845.812500
28838,-349319.906250
28839,-173808.328125
28840,63482.878906
28841,210872.656250
28842,-166869.187500
28843,-15350.683594
28844,12841.132812
28845,-393213.437500
28846,-25820.421875
28847,-143459.390625
28848,-334075.187500
28849,-191483.437500
28850,192714.390625
28851,388490.187500
28852,298290.156250
28853,116017.687500
28854,-266386.156250
28855,-225197.953125
28856,-426281.218750
28857,-218898.046875
28858,-97853.875000
28859,590093.312500
28860,250887.765625
28861,-11761.468750
28862,-17991.214844
28863,-73900.710938
28864,11694.520508
28865,-119789.140625
28866,-410883.656250
28867,15081.070312
28868,489327.218750
28869,100041.000000
28870,266967.437500
28871,562788.500000
28872,38477.371094
28873,384397.562500
28874,220688.468750
28875,-209617.484375
28876,-417704.781250
28877,43933.343750
28878,-38446.062500
28879,136893.734375
28880,297772.812500
28881,-217662.765625
28882,13604.960938
28883,375056.000000
28884,-130432.210938
28885,425290.718750
28886,-463440.937500
28887,269302.406250
28888,-367789.750000
28889,380746.875000
28890,-433487.906250
28891,25242.398438
28892,-306027.250000
28893,-92758.109375
28894,-79449.695312
28895,89269.046875
28896,413673.687500
28897,96977.015625
28898,-31480.769531
28899,207605.671875
28900,-159714.093750
28901,120549.671875
28902,-135905.515625
28903,-21787.130859
28904,-23516.656250
28905,-86486.445312
28906,-521440.531250
28907,-437388.593750
28908,-249746.109375
28909,130346.273438
28910,-74121.437500
28911,-193328.140625
28912,394166.968750
28913,-199322.546875
28914,-560022.750000
28915,-33022.414062
28916,-27051.359375
28917,-25568.470703
28918,412274.781250
28919,-9001.963867
28920,153018.687500
28921,184518.031250
28922,-315919.937500
28923,-218472.703125
28924,-289146.687500
28925,-266490.875000
28926,-462410.937500
28927,-210599.578125
28928,-246673.750000
28929,-273930.281250
28930,448497.718750
28931,-46818.976562
28932,-35143.316406
28933,-118811.656250
28934,-164579.703125
28935,355103.187500
28936,62033.835938
28937,233905.734375
28938,-70403.007812
28939,-153136.609375
28940,-331796.687500
28941,201917.250000
28942,-234481.250000
28943,-324178.906250
28944,72008.148438
28945,-220112.546875
28946,-46673.027344
28947,199748.687500
28948,-382457.687500
28949,214473.218750
28950,164843.203125
28951,-403408.531250
28952,-291558.875000
28953,219611.281250
28954,-439257.781250
28955,67305.195312
28956,-186840.921875
28957,133824.953125
28958,-263135.375000
28959,186759.750000
28960,-260843.250000
28961,348207.625000
28962,-434993.968750
28963,-79069.625000
28964,138818.625000
28965,-148022.718750
28966,260638.609375
28967,343.792969
28968,502608.281250
28969,94059.843750
28970,562591.437500
28971,-125565.546875
28972,-215576.640625
28973,-57582.992188
28974,34671.734375
28975,-158009.140625
28976,-84712.179688
28977,-367615.812500
28978,-289265.781250
28979,86483.773438
28980,-326154.937500
28981,9171.015625
28982,445326.218750
28983,326810.062500
28984,82835.007812
28985,251158.156250
28986,-154826.000000
28987,-234720.125000
28988,11528.628906
28989,-255236.031250
28990,35145.535156
28991,-335289.531250
28992,-36977.949219
28993,187422.218750
28994,-337140.625000
28995,118912.132812
28996,-376816.187500
28997,-188329.078125
28998,478041.750000
28999,462910.937500
29000,109202.937500
29001,-447918.625000
29002,-354156.906250
29003,94352.335938
29004,436235.218750
29005,213241.875000
29006,-78836.359375
29007,374121.093750
29008,-64616.886719
29009,-153999.265625
29010,91233.140625
29011,-50619.281250
29012,321566.562500
29013,94187.562500
29014,-377847.187500
29015,94931.375000
29016,404240.781250
29017,-78351.101562
29018,-250468.906250
29019,308881.093750
29020,380722.375000
29021,-175207.375000
29022,-39905.367188
29023,-70102.492188
29024,64146.531250
29025,92326.539062
29026,-157199.093750
29027,-121626.835938
29028,216837.093750
29029,188449.296875
29030,474470.250000
29031,653808.500000
29032,286389.781250
29033,532615.000000
29034,50678.402344
29035,-334079.250000
29036,17510.335938
29037,47985.765625
29038,-111812.335938
29039,-16686.849609
29040,38283.128906
29041,-369100.562500
29042,-136305.984375
29043,69791.054688
29044,-163552.906250
29045,-112911.679688
29046,-52846.355469
29047,88599.640625
29048,493671.093750
29049,270072.687500
29050,534153.312500
29051,-137173.125000
29052,-389727.125000
29053,258896.421875
29054,-372748.093750
29055,55861.171875
29056,333634.031250
29057,-422126.437500
29058,-134005.468750
29059,-198803.203125
29060,-166393.218750
29061,97911.953125
29062,271794.687500
29063,124482.976562
29064,-116832.242188
29065,-186278.921875
29066,47256.359375
29067,385051.937500
29068,227405.781250
29069,-343920.500000
29070,-200012.906250
29071,80710.789062
29072,232703.437500
29073,-491999.593750
29074,423017.562500
29075,129357.109375
29076,362706.937500
29077,207554.187500
29078,-143435.171875
29079,250980.109375
29080,127132.414062
29081,327538.406250
29082,149311.234375
29083,-92961.171875
29084,-248044.687500
29085,424448.500000
29086,-93448.781250
29087,-171279.031250
29088,447356.500000
29089,167456.593750
29090,182521.906250
29091,-59662.285156
29092,-279543.625000
29093,21605.828125
29094,-114881.171875
29095,471296.843750
29096,-292726.343750
29097,96717.382812
29098,-48406.996094
29099,143132.921875
29100,-473421.156250
29101,40070.945312
29102,203667.343750
29103,138119.218750
29104,-119288.664062
29105,71694.617188
29106,-35575.308594
29107,-140243.125000
29108,254935.890625
29109,-108517.937500
29110,-271972.843750
29111,-98596.742188
29112,-127445.296875
29113,-127166.617188
29114,-62363.062500
29115,22189.679688
29116,-359288.000000
29117,327289.156250
29118,-253073.406250
29119,-272928.531250
29120,122645.515625
29121,181707.375000
29122,-121.220703
29123,338315.562500
29124,504035.343750
29125,-153743.437500
29126,106998.820312
29127,-576214.875000
29128,-10474.327148
29129,194794.015625
29130,94122.000000
29131,189752.328125
29132,334295.812500
29133,-373419.750000
29134,388914.437500
29135,310272.187500
29136,331262.031250
29137,-53435.554688
29138,-4003.503906
29139,-340082.468750
29140,-209466.093750
29141,-187529.578125
29142,-18602.146484
29143,-317172.156250
29144,261023.062500
29145,-620589.500000
29146,-116779.218750
29147,457274.062500
29148,47114.472656
29149,541.578125
29150,81430.351562
29151,230883.515625
29152,-256909.984375
29153,-94900.515625
29154,-213080.562500
29155,-192640.187500
29156,192158.875000
29157,95644.734375
29158,338965.375000
29159,-117357.742188
29160,296872.843750
29161,194535.953125
29162,-476496.218750
29163,-227702.515625
29164,-119080.617188
29165,30475.269531
29166,-403440.718750
29167,107614.554688
29168,344448.625000
29169,-250503.062500
29170,2616.226562
29171,-95476.742188
29172,-69511.515625
29173,159470.656250
29174,-292101.468750
29175,242779.390625
29176,-149735.562500
29177,-95772.781250
29178,8804.060547
29179,112195.023438
29180,-226520.546875
29181,93062.421875
29182,-203426.859375
29183,459171.062500
29184,-359955.781250
29185,-420438.156250
29186,55194.292969
29187,-367463.093750
29188,12690.329102
29189,-111948.937500
29190,19037.570312
29191,163049.031250
29192,115774.679688
29193,175604.421875
29194,-172599.781250
29195,35807.343750
29196,-185090.531250
29197,-375952.781250
29198,-310429.656250
29199,-404817.875000
29200,-116176.000000
29201,-13240.070312
29202,111972.507812
29203,305096.031250
29204,-441759.500000
29205,357776.968750
29206,-48670.820312
29207,-496899.437500
29208,425965.500000
29209,494740.625000
29210,-438063.500000
29211,-203413.750000
29212,176299.812500
29213,-112336.875000
29214,-279945.093750
29215,192299.953125
29216,122069.304688
29217,56229.320312
29218,509208.718750
29219,-165735.796875
29220,-152888.265625
29221,363496.187500
29222,391363.687500
29223,501428.343750
29224,225933.343750
29225,147642.937500
29226,-102024.257812
29227,125909.734375
29228,-125362.101562
29229,-38456.703125
29230,479604.750000
29231,136317.781250
29232,-431191.218750
29233,-111603.187500
29234,381015.718750
29235,-196577.765625
29236,204100.765625
29237,-131761.421875
29238,-334050.343750
29239,-18880.855469
29240,447714.375000
29241,174603.062500
29242,399694.937500
29243,278224.531250
29244,-22995.085938
29245,-10118.468750
29246,26878.380859
29247,409004.687500
29248,148767.750000
29249,158077.843750
29250,-378303.562500
29251,346809.968750
29252,199961.921875
29253,591944.687500
29254,167320.625000
29255,-218211.187500
29256,100971.250000
29257,128704.781250
29258,25604.501953
29259,532696.000000
29260,-230761.953125
29261,-23729.240234
29262,490246.968750
29263,-171846.031250
29264,7713.885742
29265,588003.875000
29266,220540.656250
29267,40142.496094
29268,100699.609375
29269,113216.140625
29270,494277.937500
29271,256657.953125
29272,-281267.031250
29273,-51451.734375
29274,519248.937500
29275,376963.437500
29276,556266.000000
29277,344558.750000
29278,197601.843750
29279,244752.593750
29280,902.636719
29281,106606.937500
29282,380072.031250
29283,-122545.453125
29284,338409.281250
29285,-267068.250000
29286,16019.906250
29287,-453679.187500
29288,524601.687500
29289,127588.117188
29290,-223764.500000
29291,-241038.218750
29292,530553.500000
29293,-4854.906250
29294,239611.546875
29295,-596685.500000
29296,-150862.203125
29297,13025.335938
29298,-248255.359375
29299,9089.170898
29300,123452.148438
29301,561554.750000
29302,-462662.406250
29303,254350.375000
29304,19479.687500
29305,220240.609375
29306,-153883.562500
29307,-319801.562500
29308,-24955.191406
29309,262122.953125
29310,471184.343750
29311,105065.453125
29312,29011.773438
29313,124356.617188
29314,42867.460938
29315,-240891.109375
29316,152668.421875
29317,241618.375000
29318,18378.375000
29319,112470.257812
29320,-278446.187500
29321,-384666.812500
29322,156540.921875
29323,336356.468750
29324,-14223.806641
29325,332707.000000
29326,276297.718750
29327,328304.875000
29328,-173577.375000
29329,-600887.875000
29330,-194472.250000
29331,-496200.406250
29332,-84727.468750
29333,78549.101562
29334,-154755.953125
29335,-6501.332031
29336,-43757.128906
29337,100357.578125
29338,366811.781250
29339,-291851.812500
29340,407413.093750
29341,-211280.437500
29342,-210717.156250
29343,-164364.265625
29344,-38506.125000
29345,-128943.343750
29346,371754.593750
29347,87960.921875
29348,331846.906250
29349,-9953.812500
29350,-402081.937500
29351,-162296.781250
29352,-117254.250000
29353,269.375000
29354,182694.203125
29355,181025.156250
29356,-102049.093750
29357,34767.539062
29358,-92397.359375
29359,135379.093750
29360,-23491.187500
29361,42713.296875
29362,-93951.476562
29363,199683.546875
29364,-190306.703125
29365,197873.703125
29366,-134837.312500
29367,-555138.125000
29368,63037.675781
29369,52230.859375
29370,131073.703125
29371,33917.632812
29372,-68034.171875
29373,-395828.875000
29374,-295521.125000
29375,-81372.015625
29376,165808.140625
29377,231419.906250
29378,-69564.226562
29379,271452.937500
29380,-522354.218750
29381,183172.359375
29382,136726.406250
29383,-327629.031250
29384,-96621.218750
29385,80688.750000
29386,-464341.343750
29387,-116050.437500
29388,83787.398438
29389,-540710.187500
29390,-313265.906250
29391,266972.593750
29392,-322604.531250
29393,-124855.937500
29394,177420.078125
29395,-146495.140625
29396,20864.843750
29397,-216900.515625
29398,-21575.304688
29399,-117240.984375
29400,195274.734375
29401,-218621.312500
29402,-236430.281250
29403,-459610.218750
29404,48226.257812
29405,351233.562500
29406,-200432.062500
29407,135291.796875
29408,351215.531250
29409,174673.203125
29410,-172685.625000
29411,-366178.718750
29412,168507.234375
29413,-22434.281250
29414,373114.843750
29415,-118150.203125
29416,-83166.687500
29417,-91307.453125
29418,-221736.656250
29419,-92337.265625
29420,-377626.468750
29421,213357.890625
29422,113829.812500
29423,149548.343750
29424,220827.187500
29425,100308.812500
29426,106479.648438
29427,101217.617188
29428,145402.000000
29429,232117.359375
29430,-133801.046875
29431,-96704.164062
29432,138772.984375
29433,-300002.000000
29434,-151175.015625
29435,339678.687500
29436,62241.703125
29437,8750.484375
29438,218360.171875
29439,195954.593750
29440,93136.804688
29441,478944.125000
29442,-211003.328125
29443,168524.484375
29444,-388546.437500
29445,-209054.000000
29446,312208.656250
29447,2904.617188
29448,56178.828125
29449,147186.562500
29450,480724.000000
29451,70617.046875
29452,154120.078125
29453,-104962.218750
29454,-266002.562500
29455,-155853.781250
29456,223163.671875
29457,-105154.679688
29458,-289047.437500
29459,-81486.359375
29460,-302524.843750
29461,-332362.812500
29462,-167181.937500
29463,47603.488281
29464,335765.687500
29465,99031.867188
29466,286515.875000
29467,630993.500000
29468,72887.546875
29469,448317.562500
29470,448682.250000
29471,-151880.718750
29472,-309615.375000
29473,39789.437500
29474,217741.718750
29475,-154976.421875
29476,-338334.656250
29477,9334.791016
29478,-83288.398438
29479,286970.187500
29480,446940.218750
29481,150840.281250
29482,-46013.871094
29483,164409.609375
29484,99037.156250
29485,108403.562500
29486,309352.718750
29487,36399.175781
29488,-339386.000000
29489,414529.750000
29490,414463.875000
29491,267893.281250
29492,220011.031250
29493,144948.859375
29494,220468.453125
29495,183583.453125
29496,-70859.781250
29497,41657.265625
29498,-328245.375000
29499,524930.062500
29500,52969.902344
29501,329882.843750
29502,13434.365234
29503,117450.945312
29504,101069.281250
29505,-307149.562500
29506,229803.500000
29507,-20578.150391
29508,220129.359375
29509,475852.031250
29510,-120379.914062
29511,-350973.968750
29512,-115346.710938
29513,602497.375000
29514,-243378.125000
29515,57038.984375
29516,-143134.953125
29517,-177725.078125
29518,-242759.546875
29519,193908.609375
29520,-168284.093750
29521,267008.375000
29522,358191.687500
29523,-449819.625000
29524,623665.250000
29525,-102627.843750
29526,99885.195312
29527,-341955.281250
29528,104373.210938
29529,-91230.796875
29530,-175.664062
29531,236253.187500
29532,175672.875000
29533,-346478.218750
29534,-177186.156250
29535,163127.671875
29536,-270710.562500
29537,369287.500000
29538,317161.343750
29539,-10509.637695
29540,-76525.609375
29541,370048.562500
29542,-370165.812500
29543,363745.218750
29544,583285.437500
29545,347866.750000
29546,-421553.343750
29547,-356611.437500
29548,-134387.937500
29549,70571.085938
29550,-18254.886719
29551,443853.187500
29552,145408.734375
29553,34425.656250
29554,-262296.281250
29555,113069.945312
29556,-64990.613281
29557,-257728.343750
29558,-100643.906250
29559,-240621.562500
29560,73963.023438
29561,-472391.875000
29562,-90360.468750
29563,1770.659180
29564,-120446.914062
29565,-238953.875000
29566,-535403.875000
29567,-151129.046875
29568,254599.468750
29569,-262675.750000
29570,339537.312500
29571,-78987.953125
29572,38813.117188
29573,225443.421875
29574,-95693.695312
29575,-498600.156250
29576,117572.015625
29577,108189.203125
29578,429438.562500
29579,160616.390625
29580,-690380.937500
29581,-116955.468750
29582,261615.218750
29583,-344377.781250
29584,-12504.974609
29585,339918.187500
29586,20974.955078
29587,-228850.765625
29588,-260487.125000
29589,-107783.578125
29590,-624739.687500
29591,-195925.171875
29592,-270105.843750
29593,-36834.015625
29594,-554888.375000
29595,-584731.312500
29596,-28807.998047
29597,39817.718750
29598,-156524.218750
29599,-378882.781250
29600,75986.968750
29601,-22720.171875
29602,108206.054688
29603,-142197.109375
29604,-101789.921875
29605,-112098.328125
29606,-520344.250000
29607,-48637.746094
29608,10114.049805
29609,7554.884766
29610,-32657.792969
29611,164330.578125
29612,-88220.765625
29613,274986.343750
29614,-186050.093750
29615,-80770.757812
29616,45186.304688
29617,-196289.281250
29618,42097.941406
29619,-503846.593750
29620,285187.062500
29621,-168606.734375
29622,220015.359375
29623,-255735.765625
29624,221304.515625
29625,309114.187500
29626,-121278.031250
29627,-39098.242188
29628,-126492.937500
29629,-219999.593750
29630,-132262.640625
29631,-98681.664062
29632,173245.968750
29633,-591059.750000
29634,72940.648438
29635,432069.906250
29636,53952.910156
29637,-205318.437500
29638,345551.250000
29639,11152.259766
29640,-265454.906250
29641,54161.332031
29642,448849.593750
29643,132069.046875
29644,88606.429688
29645,181663.531250
29646,485931.531250
29647,-29297.552734
29648,257263.781250
29649,-438062.250000
29650,-106241.015625
29651,271765.375000
29652,-184676.250000
29653,-342835.625000
29654,122297.765625
29655,127808.640625
29656,44319.023438
29657,-418680.000000
29658,-208514.593750
29659,-192859.296875
29660,263686.343750
29661,233464.218750
29662,299513.906250
29663,400185.000000
29664,173288.015625
29665,117937.781250
29666,-17845.148438
29667,323912.906250
29668,-312584.875000
29669,384233.593750
29670,-139957.968750
29671,-114727.468750
29672,67881.953125
29673,279724.500000
29674,108614.828125
29675,-125326.257812
29676,198095.156250
29677,512791.687500
29678,83908.593750
29679,519065.062500
29680,-62150.000000
29681,120206.078125
29682,289779.875000
29683,436553.125000
29684,509443.156250
29685,116090.617188
29686,60902.746094
29687,187833.546875
29688,239041.703125
29689,97873.203125
29690,-238479.515625
29691,-276162.312500
29692,509864.343750
29693,28062.406250
29694,10934.068359
29695,202490.421875
29696,341265.937500
29697,334017.406250
29698,-429629.281250
29699,158351.375000
29700,-4833.154785
29701,97579.593750
29702,-5040.987305
29703,-206827.796875
29704,-212210.000000
29705,45941.656250
29706,-132475.078125
29707,-137969.281250
29708,-36885.492188
29709,238420.125000
29710,459735.593750
29711,343623.375000
29712,-309729.812500
29713,28688.953125
29714,-11715.101562
29715,259489.546875
29716,-68250.656250
29717,30877.718750
29718,-277208.875000
29719,-170923.343750
29720,14927.122070
29721,262458.406250
29722,371905.968750
29723,-100841.500000
29724,29975.886719
29725,-227961.640625
29726,-147267.656250
29727,-283774.593750
29728,-315228.875000
29729,254236.828125
29730,593934.125000
29731,-44789.847656
29732,-413805.468750
29733,75185.257812
29734,109934.039062
29735,-5272.345703
29736,403600.843750
29737,49155.421875
29738,16246.583984
29739,-57292.945312
29740,-241433.093750
29741,307256.625000
29742,150667.406250
29743,188892.781250
29744,188723.062500
29745,-112364.273438
29746,-179083.562500
29747,-486663.218750
29748,321646.875000
29749,205091.187500
29750,163805.593750
29751,-301236.906250
29752,532736.000000
29753,-188381.609375
29754,307439.031250
29755,-98957.695312
29756,256274.656250
29757,121995.078125
29758,63144.300781
29759,86757.601562
29760,-125820.515625
29761,177251.656250
29762,249702.703125
29763,-251949.781250
29764,385946.281250
29765,170499.468750
29766,-351602.031250
29767,150160.187500
29768,139033.906250
29769,-229737.937500
29770,238309.343750
29771,-581692.687500
29772,109899.265625
29773,-180849.625000
29774,-217963.453125
29775,-456275.625000
29776,179005.500000
29777,264554.812500
29778,-40038.179688
29779,-107442.273438
29780,39328.421875
29781,187974.062500
29782,-188253.328125
29783,420815.125000
29784,376148.875000
29785,-116385.406250
29786,245943.515625
29787,-61935.933594
29788,-637389.812500
29789,-171064.859375
29790,-407809.687500
29791,-184075.515625
29792,7175.082520
29793,-308639.625000
29794,-258797.281250
29795,-346430.812500
29796,392571.343750
29797,-395909.093750
29798,45434.875000
29799,-61413.316406
29800,-104662.718750
29801,-690622.750000
29802,-439349.343750
29803,-544078.875000
29804,-540366.812500
29805,-264139.843750
29806,-81626.039062
29807,-85728.515625
29808,382708.343750
29809,-180594.718750
29810,-93342.789062
29811,-186141.890625
29812,16290.857422
29813,173753.875000
29814,443387.812500
29815,7705.076172
29816,74175.601562
29817,-414725.250000
29818,-476995.312500
29819,267463.906250
29820,-589247.312500
29821,-460444.812500
29822,-665929.000000
29823,9226.435547
29824,435722.593750
29825,-245246.984375
29826,-482260.875000
29827,-302844.593750
29828,227197.687500
29829,-495235.031250
29830,-2474.298828
29831,-346527.062500
29832,-170566.625000
29833,64176.371094
29834,-420227.875000
29835,-63854.460938
29836,239056.265625
29837,-257036.281250
29838,-214507.812500
29839,60782.984375
29840,115193.179688
29841,-254016.250000
29842,-208286.484375
29843,-358882.375000
29844,-184105.093750
29845,276338.625000
29846,407299.750000
29847,-288914.625000
29848,115440.562500
29849,-85032.054688
29850,31213.695312
29851,-273003.718750
29852,-171121.062500
29853,-103722.937500
29854,105664.250000
29855,456549.781250
29856,127801.304688
29857,-136129.562500
29858,17583.527344
29859,-147577.500000
29860,-247839.359375
29861,-317285.312500
29862,209615.421875
29863,142199.343750
29864,70197.789062
29865,76737.164062
29866,-97060.781250
29867,32312.832031
29868,-492575.718750
29869,86827.468750
29870,-112259.164062
29871,75885.968750
29872,8129.085938
29873,572520.250000
29874,-311632.687500
29875,-350644.031250
29876,333577.062500
29877,-28200.916016
29878,45752.250000
29879,72522.750000
29880,-392040.656250
29881,-65946.945312
29882,405544.750000
29883,-244846.453125
29884,15232.572266
29885,164973.562500
29886,127124.148438
29887,192771.671875
29888,43174.550781
29889,205312.812500
29890,-342592.937500
29891,122472.945312
29892,137648.125000
29893,-117111.843750
29894,10710.616211
29895,-312724.531250
29896,77082.796875
29897,29289.171875
29898,138256.078125
29899,-453933.875000
29900,246815.437500
29901,-269991.781250
29902,23971.707031
29903,-47528.492188
29904,9621.845703
29905,-490935.937500
29906,323783.750000
29907,149023.578125
29908,-243058.000000
29909,616231.437500
29910,324408.718750
29911,316867.000000
29912,-336473.718750
29913,-21179.203125
29914,506324.531250
29915,-164369.531250
29916,-56380.046875
29917,230398.015625
29918,201710.171875
29919,272616.593750
29920,445229.375000
29921,-330559.750000
29922,168017.546875
29923,-201860.625000
29924,-41996.023438
29925,538337.937500
29926,30407.369141
29927,466787.531250
29928,-27451.179688
29929,-68405.406250
29930,-187231.375000
29931,259173.546875
29932,-426038.812500
29933,255387.406250
29934,64319.457031
29935,-175618.000000
29936,68289.484375
29937,362136.625000
29938,-186431.484375
29939,168704.718750
29940,315512.656250
29941,-238959.156250
29942,282006.625000
29943,383225.187500
29944,102976.398438
29945,-229626.000000
29946,337028.593750
29947,166580.140625
29948,386881.312500
29949,134589.562500
29950,-148455.890625
29951,-199436.234375
29952,351037.187500
29953,-236552.281250
29954,16773.724609
29955,-410756.312500
29956,485133.062500
29957,172828.921875
29958,352373.062500
29959,137234.546875
29960,-40993.406250
29961,-143610.046875
29962,-64272.167969
29963,83698.750000
29964,516174.500000
29965,24992.796875
29966,-100258.765625
29967,-199599.078125
29968,248050.171875
29969,-218154.687500
29970,311167.937500
29971,77560.929688
29972,-355347.281250
29973,-467618.250000
29974,318136.593750
29975,239488.453125
29976,166959.781250
29977,-274628.187500
29978,-130650.578125
29979,-357011.812500
29980,157508.125000
29981,-126258.593750
29982,-3467.383789
29983,-83139.179688
29984,146867.703125
29985,149281.156250
29986,-268482.343750
29987,191608.125000
29988,-317787.781250
29989,-42816.234375
29990,-261399.187500
29991,-314003.187500
29992,-441277.968750
29993,-38343.250000
29994,187512.000000
29995,-411423.781250
29996,-381110.437500
29997,-593393.125000
29998,106074.109375
29999,-632215.437500
30000,-66934.828125
30001,-312149.375000
30002,16206.729492
30003,274902.281250
30004,-639342.000000
30005,132026.234375
30006,229035.125000
30007,-117753.218750
30008,-258641.906250
30009,316354.093750
30010,-227895.890625
30011,-185218.937500
30012,27068.066406
30013,133013.218750
30014,277355.437500
30015,-211887.828125
30016,219851.906250
30017,-278314.781250
30018,-201858.718750
30019,-248418.640625
30020,145667.156250
30021,-226785.750000
30022,276184.000000
30023,83897.117188
30024,-309227.906250
30025,328109.312500
30026,235225.078125
30027,-8651.494141
30028,-13175.141602
30029,55765.890625
30030,-840.607178
30031,-8504.808594
30032,-179618.484375
30033,27918.218750
30034,-267926.218750
30035,-165244.062500
30036,385746.156250
30037,-249034.562500
30038,-264891.343750
30039,-62417.785156
30040,-38252.500000
30041,-40904.781250
30042,55935.941406
30043,-402340.000000
30044,132675.750000
30045,-396450.062500
30046,214488.281250
30047,-117274.187500
30048,-399013.718750
30049,123300.937500
30050,32305.753906
30051,-401639.781250
30052,498178.468750
30053,68557.218750
30054,-7051.397461
30055,279546.218750
30056,-181395.250000
30057,-314211.937500
30058,-268856.250000
30059,-153269.500000
30060,20928.011719
30061,-348582.375000
30062,45251.593750
30063,-197790.015625
30064,-101394.625000
30065,25853.394531
30066,263025.031250
30067,-232594.859375
30068,-290045.406250
30069,502379.125000
30070,-133522.718750
30071,325096.625000
30072,7924.410156
30073,-290970.500000
30074,-38504.695312
30075,447938.812500
30076,-129670.359375
30077,226137.281250
30078,23835.597656
30079,-73740.226562
30080,-126195.789062
30081,171976.203125
30082,193850.593750
30083,-314970.156250
30084,-29134.554688
30085,-5499.312500
30086,256813.406250
30087,-148733.640625
30088,92181.726562
30089,46423.671875
30090,214731.000000
30091,244365.750000
30092,97840.843750
30093,-222402.062500
30094,116245.601562
30095,-475352.125000
30096,119110.976562
30097,-493042.343750
30098,331077.687500
30099,-313772.625000
30100,133527.328125
30101,-133340.234375
30102,245303.328125
30103,284304.156250
30104,-298397.718750
30105,-123109.437500
30106,75577.914062
30107,-136313.062500
30108,-113997.265625
30109,-84255.203125
30110,-202375.046875
30111,304670.437500
30112,34120.539062
30113,50843.820312
30114,664349.687500
30115,1997.178101
30116,-267738.312500
30117,-55455.773438
30118,363788.812500
30119,-351191.343750
30120,596518.687500
30121,105340.015625
30122,-59193.222656
30123,-306171.718750
30124,-96752.960938
30125,18313.359375
30126,6800.073730
30127,499734.625000
30128,439395.843750
30129,324488.375000
30130,672100.812500
30131,-87484.859375
30132,-136356.562500
30133,-122176.773438
30134,581949.000000
30135,-330821.500000
30136,91382.843750
30137,154812.562500
30138,292224.250000
30139,-38992.273438
30140,242350.625000
30141,-44866.613281
30142,-230331.812500
30143,81198.351562
30144,341834.687500
30145,-42985.328125
30146,-82030.867188
30147,-125015.187500
30148,318484.218750
30149,-281889.437500
30150,327625.218750
30151,-63274.699219
30152,180919.328125
30153,-105469.515625
30154,478836.937500
30155,13863.501953
30156,-149860.562500
30157,8152.531250
30158,248113.421875
30159,-465093.250000
30160,170827.250000
30161,-293545.843750
30162,94755.187500
30163,113197.789062
30164,458444.406250
30165,23738.593750
30166,-109756.679688
30167,-234299.453125
30168,381509.437500
30169,-358647.375000
30170,-50211.085938
30171,291187.281250
30172,376001.437500
30173,-333845.687500
30174,102971.382812
30175,381623.125000
30176,-162237.281250
30177,121505.984375
30178,386244.843750
30179,1759.634766
30180,373270.406250
30181,466402.343750
30182,-404986.562500
30183,-334202.875000
